2017 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H4262,PFFS,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY,Blue Cross Blue Shield of Michigan,Blue Cross Blue Shield of Michigan Mutual Insuranc,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H4279,Local CCP,"UPMC FOR YOU, INC",UPMC for You,UPMC Health System,66%,59%,68,69%,85%,46%,97%,65.0%,93%,72%,91%,35%,76%,95%,80%,76%,68%,71%,12%,87,77,91,87,90,87,0.03,5%,80,Medicare shows only a Star Rating for this topic,93%,92%,99%,95%,35.8,88%,0.03,5%,80,Medicare shows only a Star Rating for this topic,87,93,98,10%,80%,79%,79%,24.3%
H4346,Local CCP,CAREMORE HEALTH PLAN OF NEVADA,CareMore Health Plan of Nevada,Anthem Inc.,75%,81%,57,70%,83%,49%,99%,68.4%,95%,90%,95%,77%,80%,98%,86%,83%,87%,63%,11%,78,69,89,81,85,77,0.19,13%,100,Medicare shows only a Star Rating for this topic,100%,92%,96%,98%,0.0,Not enough data available,0.19,13%,100,Medicare shows only a Star Rating for this topic,84,90,99,4%,76%,80%,77%,58.5%
H4388,MSA,"SECURITY HEALTH PLAN OF WISCONSIN, INC.","Security Health Plan of Wisconsin, Inc.","Marshfield Clinic Health System, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H4407,Local CCP,"HEALTHSPRING OF TENNESSEE, INC.",Cigna-HealthSpring,CIGNA,85%,82%,67,65%,86%,41%,100%,85.3%,96%,95%,97%,59%,78%,99%,88%,77%,75%,58%,14%,80,76,82,86,83,87,0.24,9%,80,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,Not enough data available,Not enough data available,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.24,9%,80,Medicare shows only a Star Rating for this topic,85,91,99,4%,76%,76%,72%,58.2%
H4454,Local CCP,"HEALTHSPRING OF TENNESSEE, INC.",Cigna-HealthSpring,CIGNA,79%,78%,78,66%,85%,49%,100%,81.4%,95%,96%,98%,81%,72%,98%,85%,78%,78%,50%,11%,83,76,87,87,84,85,0.12,9%,80,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,Not enough data available,Not enough data available,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.12,9%,80,Medicare shows only a Star Rating for this topic,84,91,99,3%,77%,80%,76%,57.4%
H4461,Local CCP,CARITEN HEALTH PLAN INC.,Cariten Health Plan Inc.,Humana Inc.,78%,75%,77,67%,85%,47%,99%,65.2%,92%,96%,98%,29%,74%,98%,86%,87%,76%,50%,11%,87,77,89,89,88,89,0.11,7%,60,Medicare shows only a Star Rating for this topic,92%,94%,96%,91%,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.11,7%,60,Medicare shows only a Star Rating for this topic,86,91,98,6%,81%,83%,80%,32.1%
H4465,Demo,"INDEPENDENCE CARE SYSTEM, INC.",ICS Community Care Plus FIDA MMP,"Independence Care System, Inc.",No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H4490,Local CCP,"MISSOURI MEDICARE SELECT, LLC",Missouri Medicare Select (HMO SNP),"MO Select, LLC",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,73%,81%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4497,Local CCP,MEDICAL MUTUAL OF OHIO,Medical Mutual of Ohio,MEDICAL MUTUAL OF OHIO,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,81%,66%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4506,Local CCP,"SELECTCARE OF TEXAS, INC.",Universal American Corp.,Universal American Corp.,72%,70%,79,69%,80%,52%,98%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,29%,68%,99%,84%,77%,73%,60%,10%,80,75,88,86,89,84,0.09,7%,100,Medicare shows only a Star Rating for this topic,98%,94%,100%,98%,0.5,96%,0.09,7%,100,Medicare shows only a Star Rating for this topic,89,92,99,4%,79%,81%,76%,29.1%
H4513,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,84%,84%,73,65%,83%,52%,100%,77.5%,95%,95%,96%,63%,84%,99%,86%,74%,86%,60%,12%,83,70,88,85,88,82,0.11,6%,80,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,Not enough data available,Not enough data available,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.11,6%,80,Medicare shows only a Star Rating for this topic,88,90,99,2%,77%,80%,74%,56.5%
H4514,Local CCP,"UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, LLC",UnitedHealthcare,"UnitedHealth Group, Inc.",63%,67%,68,65%,83%,48%,93%,66.0%,85%,77%,90%,38%,60%,96%,59%,54%,74%,66%,12%,76,70,83,83,83,83,0.21,15%,80,Medicare shows only a Star Rating for this topic,98%,100%,99%,99%,1.4,Not enough data available,0.21,15%,80,Medicare shows only a Star Rating for this topic,83,89,99,3%,74%,76%,71%,56.8%
H4523,Local CCP,AETNA HEALTH INC. (TX),Aetna Medicare,Aetna Inc.,64%,64%,73,60%,86%,54%,99%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,51%,69%,95%,84%,79%,82%,52%,11%,85,72,91,85,84,85,0.54,16%,40,Medicare shows only a Star Rating for this topic,70%,90%,98%,99%,1.6,Not enough data available,0.54,16%,40,Medicare shows only a Star Rating for this topic,85,90,99,6%,76%,78%,73%,41.9%
H4527,Local CCP,PHYSICIANS HEALTH CHOICE OF TEXAS LLC,UnitedHealthcare,"UnitedHealth Group, Inc.",89%,86%,81,67%,88%,61%,98%,52.4%,96%,96%,97%,66%,82%,100%,87%,81%,79%,58%,10%,81,71,86,86,86,82,0.14,11%,80,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,99%,99%,0.0,Not enough data available,0.14,11%,80,Medicare shows only a Star Rating for this topic,86,90,99,2%,82%,86%,82%,58.2%
H4528,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Cigna-HealthSpring,CIGNA,71%,68%,72,70%,81%,51%,97%,65.0%,82%,82%,85%,47%,65%,98%,77%,58%,70%,63%,11%,78,75,85,87,85,86,0.26,31%,60,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,Not enough data available,Not enough data available,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.26,31%,60,Medicare shows only a Star Rating for this topic,86,88,99,2%,71%,74%,69%,44.7%
H4564,1876 Cost,SCOTT AND WHITE HEALTH PLAN,SeniorCare (Cost),Baylor Scott & White Holdings,79%,78%,78,68%,80%,46%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,36%,74%,94%,80%,77%,88%,62%,3%,88,80,86,89,90,88,0.13,4%,80,Medicare shows only a Star Rating for this topic,89%,99%,Plan not required to report measure,Plan not required to report measure,3.2,73%,0.13,4%,80,Medicare shows only a Star Rating for this topic,87,93,99,10%,83%,85%,82%,21.8%
H4590,Local CCP,"UNITEDHEALTHCARE BENEFITS OF TEXAS, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",77%,74%,75,64%,86%,56%,98%,57.9%,95%,89%,96%,53%,75%,98%,77%,74%,74%,54%,10%,83,76,88,84,85,82,0.11,6%,80,Medicare shows only a Star Rating for this topic,98%,98%,99%,99%,0.5,92%,0.11,6%,80,Medicare shows only a Star Rating for this topic,85,90,98,3%,76%,78%,74%,59.0%
H4604,Local CCP,"UNITEDHEALTHCARE OF UTAH, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",68%,78%,81,66%,86%,55%,94%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,52%,75%,96%,76%,67%,85%,55%,10%,84,76,86,85,84,86,0.10,5%,80,Medicare shows only a Star Rating for this topic,95%,95%,100%,100%,1.7,86%,0.10,5%,80,Medicare shows only a Star Rating for this topic,80,91,98,3%,78%,81%,79%,61.9%
H4605,Local CCP,REGENCE BLUECROSS BLUESHIELD OF UTAH,Regence BlueCross BlueShield of Utah,"Cambia Health Solutions, Inc.",71%,72%,80,66%,85%,58%,93%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,34%,78%,94%,78%,67%,86%,58%,9%,86,76,92,87,87,86,0.01,11%,100,Medicare shows only a Star Rating for this topic,100%,79%,99%,98%,0.9,Not enough data available,0.01,11%,100,Medicare shows only a Star Rating for this topic,83,92,99,8%,81%,82%,82%,59.9%
H4754,Local CCP,PACIFICSOURCE COMMUNITY HEALTH PLANS,PacificSource Medicare,PacificSource Health Plans,64%,53%,66,68%,85%,49%,89%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,21%,61%,94%,74%,56%,79%,47%,11%,86,76,91,85,83,86,0.15,10%,40,Medicare shows only a Star Rating for this topic,100%,95%,94%,92%,9.6,73%,0.15,10%,40,Medicare shows only a Star Rating for this topic,81,90,98,4%,77%,82%,79%,65.3%
H4875,Local CCP,PRIORITY HEALTH,Priority Health Medicare,Spectrum Health System,82%,71%,77,66%,87%,50%,84%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,51%,70%,98%,76%,48%,82%,48%,8%,84,78,90,86,83,84,0.08,8%,100,Medicare shows only a Star Rating for this topic,100%,99%,92%,84%,0.0,Not enough data available,0.08,8%,100,Medicare shows only a Star Rating for this topic,81,92,99,5%,82%,86%,80%,40.4%
H4876,Local CCP,"CONSTELLATION HEALTH, LLC.",Constellation Health,"Constellation Health, LLC.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,80,Not enough data available,Not enough data available,Not enough data available,67%,70%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,80,Not enough data available,Plan too small to be measured,Plan too small to be measured,99,8%,57%,63%,46%,Not enough data available
H4909,Local CCP,"ANTHEM HEALTH PLANS OF VIRGINIA, INC.",Anthem Blue Cross and Blue Shield,Anthem Inc.,83%,82%,81,76%,83%,61%,93%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,21%,83%,97%,77%,65%,88%,50%,13%,85,78,89,89,85,88,0.10,0%,80,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,99%,99%,4.0,Not enough data available,0.10,0%,80,Medicare shows only a Star Rating for this topic,90,94,99,9%,84%,85%,81%,47.8%
H4922,Local CCP,"AGEWELL NEW YORK, LLC",AgeWell New York,"ParkerCare New York, LLC",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,62.0%,No data available,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,80,Not enough data available,Not enough data available,Not enough data available,80%,79%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,80,Not enough data available,Plan too small to be measured,Plan too small to be measured,98,3%,No data available,No data available,No data available,Not enough data available
H4931,Local CCP,"UNIVERSITY CARE ADVANTAGE, INC.",University Care Advantage,Banner Health,Not enough data available,Not enough data available,63,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,35.2%,72%,56%,70%,Not enough data available,90%,96%,64%,52%,73%,Plan too new to be measured,No data available,Not enough data available,71,Not enough data available,Not enough data available,87,Not enough data available,0.35,13%,80,Not enough data available,56%,44%,85%,93%,47.8,94%,0.35,13%,80,Not enough data available,88,Not enough data available,99,5%,71%,74%,69%,25.2%
H5008,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",61%,63%,73,66%,88%,52%,95%,67.5%,93%,84%,94%,47%,75%,96%,78%,68%,79%,70%,10%,81,74,84,81,83,83,0.17,7%,100,Medicare shows only a Star Rating for this topic,100%,100%,99%,97%,1.0,92%,0.17,7%,100,Medicare shows only a Star Rating for this topic,81,89,99,8%,82%,80%,80%,61.2%
H5009,Local CCP,REGENCE BLUESHIELD,Regence BlueShield,"Cambia Health Solutions, Inc.",78%,70%,78,70%,88%,54%,88%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,39%,74%,95%,72%,60%,82%,59%,10%,83,78,90,85,81,87,0.03,18%,100,Medicare shows only a Star Rating for this topic,96%,94%,99%,98%,2.5,77%,0.03,18%,100,Medicare shows only a Star Rating for this topic,79,92,99,7%,84%,86%,84%,53.3%
H5010,Local CCP,ASURIS NORTHWEST HEALTH,Asuris Northwest Health,"Cambia Health Solutions, Inc.",76%,75%,68,72%,88%,55%,94%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,66%,95%,69%,70%,Not enough data available,54%,11%,82,79,94,86,81,88,0.00,13%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,99%,98%,0.0,Not enough data available,0.00,13%,100,Medicare shows only a Star Rating for this topic,80,92,99,9%,89%,82%,82%,51.7%
H5042,Local CCP,"CDPHP UNIVERSAL BENEFITS, INC.",CDPHP Medicare Choices,"Capital District Physicians' Health Plan, Inc.",83%,81%,83,66%,88%,53%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,19%,84%,95%,88%,79%,86%,55%,10%,87,80,93,89,90,88,0.06,Not enough data available,100,Medicare shows only a Star Rating for this topic,96%,90%,Not enough data available,Not enough data available,0.0,Not enough data available,0.06,Not enough data available,100,Medicare shows only a Star Rating for this topic,88,93,99,4%,86%,89%,84%,28.3%
H5050,Local CCP,GROUP HEALTH COOPERATIVE,Group Health Cooperative,Group Health Cooperative,85%,83%,83,70%,85%,55%,98%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,45%,86%,97%,84%,82%,89%,55%,11%,86,81,89,89,89,87,0.08,2%,80,Medicare shows only a Star Rating for this topic,92%,93%,84%,79%,2.4,91%,0.08,2%,80,Medicare shows only a Star Rating for this topic,89,95,99,6%,85%,87%,86%,48.9%
H5087,Local CCP,EASY CHOICE HEALTH PLAN INC.,Easy Choice Health Plan,"WellCare Health Plans, Inc.",68%,63%,73,70%,90%,56%,99%,19.0%,90%,77%,93%,33%,71%,96%,82%,70%,54%,68%,11%,77,70,82,83,81,82,0.16,24%,100,Medicare shows only a Star Rating for this topic,88%,91%,82%,79%,9.6,53%,0.16,24%,100,Medicare shows only a Star Rating for this topic,81,86,99,4%,76%,76%,71%,24.2%
H5106,Local CCP,HIGHMARK SENIOR SOLUTIONS COMPANY,Highmark Senior Solutions Company,Highmark Health,71%,68%,74,66%,85%,44%,99%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,69%,96%,75%,75%,76%,56%,11%,85,75,90,85,83,85,0.16,7%,60,Medicare shows only a Star Rating for this topic,92%,58%,97%,95%,10.3,Not enough data available,0.16,7%,60,Medicare shows only a Star Rating for this topic,82,92,98,11%,79%,81%,77%,49.4%
H5141,Local CCP,CLOVER INSURANCE COMPANY,CLOVER HEALTH,"Clover Health Investments, LLC",69%,55%,68,Plan too new to be measured,Plan too new to be measured,51%,65%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,62%,97%,64%,59%,63%,70%,6%,Not enough data available,72,Not enough data available,Not enough data available,83,Not enough data available,0.58,18%,100,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,100%,95%,0.0,Not enough data available,0.58,18%,100,Medicare shows only a Star Rating for this topic,78,Not enough data available,99,3%,72%,74%,63%,39.2%
H5172,Demo,COMMUNITY HEALTH GROUP,Community Health Group,Community Health Group,No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,No data available,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H5190,Local CCP,"SUNSHINE STATE HEALTH PLAN, INC.",Sunshine Health Medicare Advantage,Centene Corporation,Not enough data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,97%,76.2%,75%,50%,54%,Not enough data available,58%,No data available,56%,50%,Not enough data available,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,28%,100,Not enough data available,Not enough data available,Not enough data available,94%,93%,Not enough data available,Not enough data available,Not enough data available,28%,100,Not enough data available,Plan too small to be measured,Plan too small to be measured,99,3%,75%,79%,73%,43.1%
H5209,Local CCP,"CARE WISCONSIN HEALTH PLAN, INC.","Care Wisconsin Health Plan, Inc.","Care Wisconsin First, Inc.",66%,69%,84,54%,85%,58%,98%,98.2%,100%,100%,100%,Not enough data available,80%,98%,77%,93%,Not enough data available,89%,12%,83,84,Not enough data available,Not enough data available,88,89,0.08,2%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,64%,53%,0.0,Not enough data available,0.08,2%,100,Medicare shows only a Star Rating for this topic,90,Not enough data available,98,9%,82%,85%,88%,51.9%
H5211,Local CCP,"SECURITY HEALTH PLAN OF WISCONSIN, INC.","Security Health Plan of Wisconsin, Inc.","Marshfield Clinic Health System, Inc.",82%,74%,71,66%,86%,48%,96%,No data available,No data available,No data available,No data available,25%,77%,95%,85%,81%,84%,53%,10%,86,84,93,88,88,89,0.03,4%,100,Medicare shows only a Star Rating for this topic,100%,100%,93%,95%,0.0,Not enough data available,0.03,4%,100,Medicare shows only a Star Rating for this topic,83,95,99,9%,86%,89%,86%,53.5%
H5215,Local CCP,NETWORK HEALTH INSURANCE CORPORATION,Network Health Medicare Advantage Plans,"Ministry Health Care, Inc.",79%,75%,79,62%,88%,49%,92%,70.6%,90%,95%,96%,42%,78%,97%,80%,79%,90%,53%,11%,88,82,91,88,85,88,0.03,6%,100,Medicare shows only a Star Rating for this topic,96%,82%,100%,97%,4.8,70%,0.03,6%,100,Medicare shows only a Star Rating for this topic,84,93,98,6%,85%,86%,83%,33.7%
H5216,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,76%,71%,73,69%,89%,51%,99%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,29%,69%,96%,84%,85%,87%,54%,11%,85,81,85,87,83,88,0.11,15%,60,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,96%,91%,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.11,15%,60,Medicare shows only a Star Rating for this topic,84,89,99,5%,84%,86%,82%,36.1%
H5253,Local CCP,"UNITEDHEALTHCARE OF WISCONSIN, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",72%,74%,80,69%,84%,50%,97%,81.3%,96%,93%,98%,49%,71%,97%,79%,79%,79%,48%,11%,90,83,Not enough data available,88,87,86,0.09,4%,80,Medicare shows only a Star Rating for this topic,100%,99%,99%,99%,0.9,90%,0.09,4%,80,Medicare shows only a Star Rating for this topic,85,93,98,3%,82%,86%,83%,62.3%
H5256,1876 Cost,MEDICAL ASSOCIATES CLINIC HEALTH PLAN,Medical Associates Clinic Health Plan of Wisconsin,"Medical Associates Clinic, P.C.",78%,70%,77,66%,86%,42%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Benefit not offered by plan,81%,95%,87%,86%,Benefit not offered by plan,58%,0%,87,82,92,90,93,89,0.00,1%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H5262,Local CCP,GUNDERSEN HEALTH PLAN,Senior Preferred,Gundersen Lutheran Health System Inc.,86%,77%,82,68%,86%,48%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,43%,87%,96%,88%,86%,94%,55%,11%,86,86,93,89,91,92,0.03,2%,80,Medicare shows only a Star Rating for this topic,96%,84%,98%,97%,0.0,Not enough data available,0.03,2%,80,Medicare shows only a Star Rating for this topic,86,94,99,5%,88%,90%,87%,16.3%
H5264,1876 Cost,"DEAN HEALTH PLAN, INC.","Dean Health Plan, Inc.",SSM Healthcare Corporation,79%,79%,79,68%,86%,50%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Benefit not offered by plan,85%,98%,88%,89%,Benefit not offered by plan,54%,9%,86,83,90,90,93,89,0.00,3%,100,Medicare shows only a Star Rating for this topic,96%,82%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H5280,Demo,"MOLINA HEALTHCARE OF OHIO, INC.",Molina Healthcare of Ohio,"Molina Healthcare, Inc.,",No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available,No data available
