sex,sex_orientation,race,edu,coverage,citizen,income_sqrt
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,141.4213562373095
Male,Straight,White,Master's degree,Not covered,US Citizen,447.21359549995793
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,167.33200530681512
Male,Straight,White,High school graduate,Not covered,US Citizen,212.13203435596427
Female,Straight,White,Master's degree,Not covered,US Citizen,141.4213562373095
Male,Straight,White,Master's degree,Not covered,US Citizen,260.76809620810593
Female,Straight,White,High school graduate,Not covered,US Citizen,200
Female,Straight,White,Master's degree,Not covered,US Citizen,282.842712474619
Male,Straight,White,High school graduate,Not covered,US Citizen,141.4213562373095
Male,Straight,White,High school graduate,Not covered,US Citizen,202.48456731316588
Female,Straight,White,Master's degree,Not covered,Non-US Citizen,158.11388300841898
Male,Straight,White,Bachelor's degree,Not covered,US Citizen,194.93588689617928
Female,Bisexual,White,"Some college, no degree",Not covered,US Citizen,176.0681686165901
Male,Straight,White,Professional school degree,Not covered,US Citizen,469.041575982343
Male,Straight,White,GED or equivalent,Not covered,US Citizen,173.20508075688772
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,228.0350850198276
Female,Straight,White,Less than a high school diploma,Not covered,US Citizen,94.86832980505137
Male,Straight,White,GED or equivalent,Not covered,US Citizen,187.08286933869707
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,254.95097567963924
Female,Straight,White,High school graduate,Not covered,US Citizen,154.91933384829667
Male,Straight,White,High school graduate,Not covered,US Citizen,158.11388300841898
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,346.41016151377545
Male,Straight,White,High school graduate,Not covered,US Citizen,202.48456731316588
Female,Straight,White,"Some college, no degree",Not covered,US Citizen,234.5207879911715
Female,Straight,White,Associate degree,Not covered,US Citizen,173.20508075688772
Female,Straight,White,High school graduate,Not covered,US Citizen,273.8612787525831
Female,Straight,White,High school graduate,Not covered,US Citizen,256.9046515733026
Female,Gay/Lesbian,White,Master's degree,Not covered,Non-US Citizen,273.8612787525831
Female,Straight,White,GED or equivalent,Not covered,US Citizen,104.88088481701516
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,200
Female,Straight,White,Bachelor's degree,Not covered,US Citizen,316.22776601683796
Male,Gay/Lesbian,White,"Some college, no degree",Not covered,US Citizen,346.41016151377545
Male,Straight,White,GED or equivalent,Not covered,US Citizen,200
Male,Straight,White,High school graduate,Not covered,US Citizen,412.31056256176606
Female,Straight,White,High school graduate,Not covered,US Citizen,447.21359549995793
Male,Straight,White,High school graduate,Not covered,US Citizen,170.29386365926402
Female,Bisexual,White,"Some college, no degree",Not covered,US Citizen,135.38463723776047
Male,Straight,White,High school graduate,Not covered,US Citizen,154.91933384829667
Male,Straight,White,Associate degree,Not covered,US Citizen,295.7228432164144
Male,Straight,White,Associate degree,Not covered,US Citizen,128.4523257866513
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,148.32396974191326
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,223.60679774997897
Female,Straight,White,High school graduate,Not covered,US Citizen,141.4213562373095
Female,Straight,White,"Some college, no degree",Not covered,US Citizen,244.94897427831782
Female,Straight,White,"Some college, no degree",Not covered,US Citizen,173.20508075688772
Male,Straight,White,High school graduate,Not covered,US Citizen,189.73665961010275
