sex,sex_orientation,race,edu,coverage,citizen,income_sqrt
Female,Straight,White,"Some college, no degree",Covered,US Citizen,173.20508075688772
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,173.20508075688772
Female,Straight,White,Master's degree,Covered,US Citizen,141.4213562373095
Female,Straight,White,High school graduate,Covered,US Citizen,255.44471026036143
Male,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,Asian,Doctoral degree,Covered,Non-US Citizen,469.041575982343
Male,Straight,White,Doctoral degree,Covered,US Citizen,374.16573867739413
Female,Straight,White,High school graduate,Covered,US Citizen,254.95097567963924
Female,Straight,White,Doctoral degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,Bachelor's degree,Not covered,US Citizen,291.547594742265
Male,Straight,Black/African American,Associate degree,Covered,US Citizen,264.5751311064591
Female,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Bachelor's degree,Covered,US Citizen,277.48873851023217
Female,Straight,Hispanic,GED or equivalent,Covered,Non-US Citizen,134.16407864998737
Female,Straight,Hispanic,Bachelor's degree,Not covered,Non-US Citizen,160.50856674956637
Male,Straight,Asian,Associate degree,Covered,US Citizen,303.31501776206204
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,273.8612787525831
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,273.8612787525831
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,324.037034920393
Male,Straight,White,High school graduate,Covered,US Citizen,447.21359549995793
Male,Straight,White,Master's degree,Covered,US Citizen,200
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,253.28442510347926
Female,Straight,White,High school graduate,Covered,Non-US Citizen,252.98221281347034
Female,Straight,White,Master's degree,Covered,US Citizen,325.5764119219941
Male,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Master's degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,282.842712474619
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,387.2983346207417
Male,Gay/Lesbian,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,100
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,0
Male,Straight,Hispanic,"Some college, no degree",Not covered,Non-US Citizen,212.13203435596427
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,469.041575982343
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,244.94897427831782
Male,Straight,White,Associate degree,Covered,US Citizen,229.128784747792
Male,Straight,White,High school graduate,Covered,US Citizen,346.41016151377545
Female,Straight,White,"Some college, no degree",Covered,US Citizen,211.17291492992183
Female,Straight,White,Associate degree,Covered,US Citizen,372.82703764614496
Male,Straight,White,Associate degree,Covered,US Citizen,387.2983346207417
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,178.88543819998318
Male,Straight,White,Master's degree,Covered,Non-US Citizen,469.041575982343
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,89.44271909999159
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,173.20508075688772
Female,Straight,White,"Some college, no degree",Covered,US Citizen,400
Female,Straight,Hispanic,Associate degree,Not covered,US Citizen,282.842712474619
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,291.547594742265
Male,Straight,Asian,Master's degree,Covered,Non-US Citizen,424.26406871192853
Female,Straight,Asian,Master's degree,Covered,US Citizen,469.041575982343
Female,Something else,White,Bachelor's degree,Covered,US Citizen,331.66247903554
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,435.88989435406734
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,375.4996671103718
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,"Some college, no degree",Covered,US Citizen,256.7975856584325
Female,Straight,Asian,Master's degree,Covered,US Citizen,387.2983346207417
Female,Straight,Asian,Doctoral degree,Covered,US Citizen,192.35384061671346
Female,Bisexual,White,Master's degree,Covered,US Citizen,234.5207879911715
Male,Straight,White,Associate degree,Covered,US Citizen,223.60679774997897
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,244.94897427831782
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,212.13203435596427
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,244.94897427831782
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,346.41016151377545
Male,Straight,White,"Some college, no degree",Covered,US Citizen,291.547594742265
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,"Some college, no degree",Covered,US Citizen,81.24038404635961
Male,Straight,White,High school graduate,Covered,US Citizen,223.60679774997897
Male,Straight,White,High school graduate,Covered,US Citizen,300
Male,Straight,White,Associate degree,Covered,US Citizen,316.22776601683796
Female,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,173.20508075688772
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,200
Female,Something else,Hispanic,High school graduate,Covered,Non-US Citizen,173.20508075688772
Female,Straight,White,"Some college, no degree",Covered,US Citizen,275.68097504180446
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,192.8730152198591
Male,Straight,White,High school graduate,Not covered,US Citizen,178.88543819998318
Male,Straight,Hispanic,Never attended/kindergarten only,Covered,Non-US Citizen,158.11388300841898
Female,Straight,White,"Some college, no degree",Not covered,US Citizen,223.60679774997897
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,228.0350850198276
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,167.33200530681512
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,240.8318915758459
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,223.60679774997897
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,112.24972160321825
Female,Straight,White,Bachelor's degree,Covered,US Citizen,223.60679774997897
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,142.40786495134319
Female,Straight,White,Associate degree,Covered,US Citizen,173.20508075688772
Female,Gay/Lesbian,Hispanic,Associate degree,Covered,US Citizen,173.20508075688772
Female,Straight,American Indian and Alaska Native,Master's degree,Covered,US Citizen,264.5751311064591
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,316.22776601683796
Male,Straight,White,Bachelor's degree,Covered,US Citizen,374.16573867739413
Male,Straight,White,"Some college, no degree",Covered,US Citizen,469.041575982343
Female,Straight,Hispanic,Bachelor's degree,Covered,Non-US Citizen,164.31676725154983
Male,Straight,White,Master's degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,Associate degree,Covered,US Citizen,212.13203435596427
Female,Straight,White,High school graduate,Covered,US Citizen,134.16407864998737
Male,Straight,White,Associate degree,Covered,US Citizen,264.5751311064591
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,205.97572672526246
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,114.0175425099138
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,223.60679774997897
Male,Straight,White,Bachelor's degree,Covered,US Citizen,204.93901531919198
Female,Straight,Hispanic,Associate degree,Not covered,US Citizen,158.11388300841898
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,Master's degree,Covered,US Citizen,223.60679774997897
Male,Straight,Asian,Master's degree,Covered,Non-US Citizen,325.5764119219941
Male,Straight,White,Professional school degree,Covered,US Citizen,244.94897427831782
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,237.69728648009425
Male,Straight,White,High school graduate,Covered,US Citizen,316.22776601683796
Male,Straight,White,High school graduate,Covered,US Citizen,151.65750888103102
Male,Straight,White,Associate degree,Covered,US Citizen,178.88543819998318
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,308.2207001484488
Male,Straight,White,"Some college, no degree",Covered,US Citizen,316.22776601683796
Female,Straight,White,Master's degree,Covered,US Citizen,254.95097567963924
Female,Straight,White,"Some college, no degree",Covered,US Citizen,244.94897427831782
Male,Straight,Asian,"Some college, no degree",Covered,US Citizen,282.842712474619
Male,Straight,White,High school graduate,Covered,US Citizen,167.33200530681512
Female,Straight,White,Bachelor's degree,Covered,US Citizen,287.8402334629403
Female,Straight,White,Associate degree,Covered,US Citizen,264.5751311064591
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,316.22776601683796
Female,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,154.91933384829667
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,346.41016151377545
Male,Straight,White,GED or equivalent,Covered,US Citizen,374.16573867739413
Female,Straight,White,Associate degree,Not covered,US Citizen,181.6590212458495
Female,Straight,White,High school graduate,Covered,US Citizen,331.66247903554
Male,Straight,White,Associate degree,Covered,US Citizen,198.665548095285
Female,Straight,Hispanic,Master's degree,Covered,US Citizen,193.64916731037084
Male,Straight,White,Master's degree,Covered,US Citizen,234.5207879911715
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,187.08286933869707
Male,Straight,White,Doctoral degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Male,Straight,White,GED or equivalent,Not covered,Non-US Citizen,189.73665961010275
Male,Straight,White,Master's degree,Covered,US Citizen,336.67937269752656
Female,Straight,White,"Some college, no degree",Covered,US Citizen,244.94897427831782
Female,Straight,White,Bachelor's degree,Covered,US Citizen,340.58772731852804
Male,Straight,White,Bachelor's degree,Not covered,US Citizen,469.041575982343
Male,Straight,White,High school graduate,Covered,US Citizen,300
Male,Straight,White,Associate degree,Not covered,US Citizen,291.547594742265
Female,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,334.66401061363024
Female,Straight,White,Doctoral degree,Covered,US Citizen,170.29386365926402
Male,Straight,White,Bachelor's degree,Covered,US Citizen,324.037034920393
Female,Straight,White,Bachelor's degree,Covered,US Citizen,342.0526275297414
Male,Straight,White,Bachelor's degree,Covered,US Citizen,331.66247903554
Male,Straight,White,Bachelor's degree,Covered,US Citizen,406.201920231798
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,412.31056256176606
Female,Straight,White,Professional school degree,Covered,US Citizen,400
Male,Straight,White,Bachelor's degree,Covered,US Citizen,214.47610589527216
Female,Straight,White,Professional school degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,Asian,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Bachelor's degree,Covered,US Citizen,360.5551275463989
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Bachelor's degree,Covered,US Citizen,383.04960514272824
Female,Straight,White,Master's degree,Covered,US Citizen,200
Female,Straight,White,Bachelor's degree,Covered,US Citizen,360.5551275463989
Female,Straight,White,Associate degree,Covered,US Citizen,264.5751311064591
Female,Straight,White,Bachelor's degree,Covered,US Citizen,374.16573867739413
Male,Straight,White,High school graduate,Covered,US Citizen,300
Male,Straight,White,"Some college, no degree",Covered,US Citizen,435.88989435406734
Male,Straight,White,Professional school degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,447.21359549995793
Male,Straight,White,High school graduate,Covered,US Citizen,254.95097567963924
Male,Straight,White,Doctoral degree,Covered,US Citizen,380.7886552931954
Female,Straight,White,"Some college, no degree",Covered,US Citizen,158.11388300841898
Female,Straight,White,"Some college, no degree",Covered,US Citizen,469.041575982343
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,387.2983346207417
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,173.20508075688772
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,276.5863337187866
Female,Straight,White,Bachelor's degree,Covered,US Citizen,264.5751311064591
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,122.47448713915891
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Associate degree,Covered,US Citizen,282.842712474619
Female,Straight,White,"Some college, no degree",Covered,US Citizen,254.95097567963924
Male,Straight,White,High school graduate,Covered,US Citizen,346.41016151377545
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Covered,US Citizen,95.56149852320232
Male,Straight,White,High school graduate,Covered,US Citizen,144.9137674618944
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,109.87265355856297
Female,Straight,White,Master's degree,Covered,US Citizen,254.95097567963924
Female,Straight,White,Associate degree,Covered,US Citizen,200
Male,Straight,White,Associate degree,Covered,US Citizen,134.16407864998737
Male,Straight,White,Bachelor's degree,Covered,US Citizen,264.5751311064591
Male,Straight,White,Master's degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,"Some college, no degree",Covered,US Citizen,316.22776601683796
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,173.20508075688772
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,308.2207001484488
Male,Straight,Hispanic,Bachelor's degree,Covered,Non-US Citizen,316.22776601683796
Male,Straight,Asian,Doctoral degree,Covered,Non-US Citizen,387.2983346207417
Male,Straight,White,"Some college, no degree",Covered,US Citizen,328.63353450309967
Female,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,300
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,230.21728866442677
Male,Straight,White,High school graduate,Covered,US Citizen,360.5551275463989
Female,Straight,White,"Some college, no degree",Covered,US Citizen,387.2983346207417
Female,Straight,White,"Some college, no degree",Not covered,US Citizen,259.8807418798092
Female,Straight,White,Master's degree,Covered,US Citizen,254.95097567963924
Male,Straight,White,"Some college, no degree",Covered,US Citizen,161.24515496597098
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,260.76809620810593
Male,Straight,Black/African American,Never attended/kindergarten only,Covered,US Citizen,106.7707825203131
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,346.41016151377545
Male,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,387.2983346207417
Male,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,220.8438362282271
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,109.54451150103323
Female,Bisexual,Hispanic,Bachelor's degree,Covered,US Citizen,122.47448713915891
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,242.8991560298224
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,148.32396974191326
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,248.99799195977465
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,316.22776601683796
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,100
Male,Bisexual,White,Professional school degree,Covered,US Citizen,469.041575982343
Male,Straight,Black/African American,Associate degree,Covered,US Citizen,244.94897427831782
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,300
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,122.47448713915891
Male,Straight,White,Professional school degree,Covered,US Citizen,187.08286933869707
Female,Straight,White,Bachelor's degree,Covered,US Citizen,284.60498941515414
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,High school graduate,Covered,US Citizen,178.88543819998318
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,236.64319132398464
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,93.8083151964686
Female,Straight,White,Bachelor's degree,Not covered,US Citizen,200
Female,Straight,White,Master's degree,Covered,US Citizen,458.257569495584
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,178.88543819998318
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,173.20508075688772
Female,Straight,White,High school graduate,Covered,US Citizen,158.11388300841898
Male,Straight,Hispanic,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,Hispanic,Doctoral degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Associate degree,Not covered,US Citizen,254.95097567963924
Female,Straight,White,Associate degree,Not covered,US Citizen,0
Male,Straight,White,High school graduate,Not covered,US Citizen,94.86832980505137
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,157.30225681788548
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,166.90116836020053
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,236.64319132398464
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,161.25445730273628
Female,Straight,White,High school graduate,Covered,US Citizen,167.33200530681512
Male,Straight,White,Master's degree,Covered,US Citizen,331.66247903554
Male,Straight,White,High school graduate,Covered,US Citizen,129.6148139681572
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,240.8318915758459
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,134.16407864998737
Female,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,"Some college, no degree",Covered,US Citizen,228.0350850198276
Male,Straight,White,High school graduate,Covered,US Citizen,254.95097567963924
Male,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Male,Straight,Asian,Master's degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,American Indian and Alaska Native,Associate degree,Covered,US Citizen,189.73665961010275
Male,Straight,White,High school graduate,Covered,US Citizen,316.22776601683796
Female,Straight,White,High school graduate,Covered,US Citizen,244.94897427831782
Male,Straight,White,Associate degree,Covered,US Citizen,192.35384061671346
Male,Straight,White,High school graduate,Covered,US Citizen,352.1363372331802
Female,Straight,White,"Some college, no degree",Covered,US Citizen,126.49110640673517
Female,Straight,White,Master's degree,Covered,US Citizen,223.60679774997897
Male,Straight,White,Associate degree,Covered,US Citizen,282.842712474619
Female,Straight,White,Professional school degree,Covered,US Citizen,400
Female,Straight,White,High school graduate,Covered,US Citizen,194.93588689617928
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,194.93588689617928
Female,Straight,White,"Some college, no degree",Covered,US Citizen,164.31676725154983
Female,Straight,White,High school graduate,Not covered,US Citizen,109.54451150103323
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,212.13203435596427
Female,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,301.66206257996714
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,173.20508075688772
Female,Straight,White,High school graduate,Covered,US Citizen,469.041575982343
Male,Straight,White,Associate degree,Covered,US Citizen,244.94897427831782
Male,Straight,White,Bachelor's degree,Covered,US Citizen,134.16407864998737
Male,Straight,White,Professional school degree,Covered,US Citizen,400
Female,Straight,White,Bachelor's degree,Covered,US Citizen,400
Female,Straight,White,Less than a high school diploma,Not covered,US Citizen,244.94897427831782
Female,Straight,White,High school graduate,Not covered,US Citizen,256.9046515733026
Male,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Male,Straight,White,Master's degree,Covered,US Citizen,331.66247903554
Male,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Male,Straight,White,Associate degree,Covered,US Citizen,339.1164991562634
Male,Straight,White,"Some college, no degree",Covered,US Citizen,200
Female,Straight,Hispanic,GED or equivalent,Covered,US Citizen,84.8528137423857
Female,Gay/Lesbian,Black/African American,Bachelor's degree,Not covered,US Citizen,178.88543819998318
Male,Straight,White,High school graduate,Covered,US Citizen,291.547594742265
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Associate degree,Covered,US Citizen,360.5551275463989
Male,Straight,White,Professional school degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,132.29890400150714
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,158.11388300841898
Male,Straight,White,High school graduate,Covered,US Citizen,141.4213562373095
Male,Straight,White,"Some college, no degree",Covered,US Citizen,234.5207879911715
Female,Straight,White,High school graduate,Covered,US Citizen,116.52467549836815
Male,Straight,White,High school graduate,Covered,US Citizen,134.16407864998737
Female,Straight,White,Associate degree,Not covered,US Citizen,158.11388300841898
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,346.41016151377545
Male,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,346.41016151377545
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,114.0175425099138
Male,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,138.5640646055102
Male,Straight,Hispanic,High school graduate,Not covered,US Citizen,200
Female,Straight,Hispanic,Bachelor's degree,Not covered,Non-US Citizen,161.24515496597098
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,209.76176963403032
Male,Straight,Hispanic,Doctoral degree,Not covered,US Citizen,393.70039370059055
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,223.60679774997897
Male,Straight,White,"Some college, no degree",Covered,US Citizen,229.00436677059238
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,173.20508075688772
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,291.547594742265
Male,Straight,Hispanic,Associate degree,Covered,Non-US Citizen,173.20508075688772
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,122.47448713915891
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,200
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,115.59411749738825
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,258.88800667470093
Male,Straight,White,High school graduate,Covered,US Citizen,160.099968769516
Male,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,212.13203435596427
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,424.26406871192853
Female,Straight,White,Master's degree,Covered,US Citizen,141.4213562373095
Male,Straight,White,Bachelor's degree,Not covered,US Citizen,200
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,114.0175425099138
Female,Straight,White,Associate degree,Covered,US Citizen,240.8318915758459
Female,Straight,White,"Some college, no degree",Covered,US Citizen,279.28480087537883
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,281.0693864511039
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,204.93901531919198
Male,Straight,White,Associate degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,High school graduate,Covered,US Citizen,240.8318915758459
Female,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Male,Straight,White,"Some college, no degree",Covered,US Citizen,151.65750888103102
Male,Straight,White,High school graduate,Covered,US Citizen,200
Female,Straight,White,High school graduate,Covered,US Citizen,244.94897427831782
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,"Some college, no degree",Covered,US Citizen,311.57984530453825
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,200
Female,Straight,White,Associate degree,Covered,Non-US Citizen,250.99800796022265
Male,Straight,Asian,Associate degree,Covered,US Citizen,158.11388300841898
Male,Straight,White,GED or equivalent,Covered,US Citizen,234.5207879911715
Male,Straight,White,Never attended/kindergarten only,Covered,Non-US Citizen,244.94897427831782
Male,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,Master's degree,Covered,US Citizen,317.91822848021786
Male,Straight,White,GED or equivalent,Not covered,US Citizen,219.08902300206645
Male,Straight,White,"Some college, no degree",Covered,US Citizen,219.08902300206645
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,164.31676725154983
Female,Straight,White,Associate degree,Not covered,US Citizen,316.22776601683796
Female,Straight,White,"Some college, no degree",Covered,US Citizen,430.11626335213134
Female,Straight,White,Associate degree,Covered,US Citizen,291.547594742265
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,130.38404810405297
Female,Straight,Hispanic,GED or equivalent,Covered,US Citizen,134.92219980418344
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,230.21728866442677
Male,Gay/Lesbian,White,Doctoral degree,Covered,US Citizen,186.5475810617763
Female,Straight,White,Bachelor's degree,Covered,US Citizen,191.049731745428
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,244.94897427831782
Female,Straight,White,Less than a high school diploma,Not covered,US Citizen,273.8612787525831
Male,Straight,White,Less than a high school diploma,Covered,US Citizen,173.20508075688772
Female,Straight,White,GED or equivalent,Covered,US Citizen,316.22776601683796
Female,Straight,White,High school graduate,Covered,US Citizen,273.8612787525831
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Bachelor's degree,Covered,US Citizen,274.54325706525736
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,High school graduate,Covered,US Citizen,193.6775671057441
Male,Straight,White,Associate degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,High school graduate,Covered,US Citizen,273.8612787525831
Female,Straight,American Indian and Alaska Native,Associate degree,Covered,US Citizen,137.84048752090223
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,234.5207879911715
Female,Straight,White,"Some college, no degree",Covered,US Citizen,367.4234614174767
Female,Straight,White,"Some college, no degree",Covered,US Citizen,154.91933384829667
Female,Straight,White,Bachelor's degree,Covered,US Citizen,114.0175425099138
Male,Straight,White,"Some college, no degree",Covered,US Citizen,236.64319132398464
Male,Straight,White,"Some college, no degree",Covered,US Citizen,316.22776601683796
Female,Straight,White,Bachelor's degree,Covered,US Citizen,234.5207879911715
Female,Something else,Black/African American,"Some college, no degree",Covered,US Citizen,193.92008663364402
Female,Straight,White,Bachelor's degree,Covered,US Citizen,418.33001326703777
Female,Straight,White,High school graduate,Covered,US Citizen,346.41016151377545
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,120.84287318663024
Female,Straight,Black/African American,Bachelor's degree,Not covered,US Citizen,109.54451150103323
Female,Straight,White,"Some college, no degree",Covered,US Citizen,319.5590712215818
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,319.88748021765406
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,141.4213562373095
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,89.44271909999159
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,100
Male,Straight,White,High school graduate,Covered,US Citizen,244.94897427831782
Male,Straight,White,High school graduate,Covered,US Citizen,300
Male,Straight,White,"Some college, no degree",Covered,US Citizen,173.20508075688772
Female,Straight,White,"Some college, no degree",Covered,US Citizen,376.925722125726
Female,Straight,White,GED or equivalent,Covered,US Citizen,170.29386365926402
Female,Straight,White,Bachelor's degree,Covered,US Citizen,387.5499967746097
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,204.93901531919198
Male,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,114.0175425099138
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,212.60291625469299
Male,Straight,Asian,High school graduate,Covered,US Citizen,174.22973339817747
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,223.60679774997897
Male,Straight,White,High school graduate,Covered,US Citizen,109.54451150103323
Female,Straight,White,"Some college, no degree",Covered,US Citizen,300
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,353.5533905932738
